ts_loc,ts_exch,ap0,as0,ap1,as1,ap2,as2,ap3,as3,ap4,as4,bp0,bs0,bp1,bs1,bp2,bs2,bp3,bs3,bp4,bs4,lt_px,lt_sz,lt_side
1763567358.432534,1763567358809,90315.6,0.37015264,90315.7,0.26286123,90316.0,0.1026,90316.1,0.29403029,90316.2,0.09,90315.5,0.3635228,90315.4,7.8e-05,90315.3,0.00087822,90315.2,8.8e-05,90315.1,0.00087857,90315.6,1.485e-05,1
1763567358.533683,1763567358909,90315.6,0.37015264,90315.7,0.26286123,90315.9,0.03606684,90316.0,0.1026,90316.1,0.29403029,90315.5,0.3635228,90315.4,7.8e-05,90315.3,0.00087822,90315.2,8.8e-05,90315.1,0.00087857,90315.6,1.485e-05,1
1763567358.634391,1763567359009,90314.0,0.0126,90314.1,0.00263118,90314.3,0.00886,90314.4,0.03909,90314.5,0.1531,90313.6,0.0004127,90313.5,0.00087802,90313.4,0.00013115,90313.3,0.00088783,90313.2,0.00068132,90313.7,0.00090456,-1
1763567358.736685,1763567359109,90312.3,0.40174612,90312.4,0.098305,90312.5,0.03631099,90312.7,0.25286123,90313.0,0.0126,90312.2,0.00206889,90312.1,0.00087761,90312.0,0.00021783,90311.9,0.0008774,90311.8,8.836e-05,90312.3,3.084e-05,-1
1763567358.8332858,1763567359209,90312.1,0.30745062,90312.2,0.2244512,90312.3,0.01205,90312.5,0.03631099,90312.6,1e-05,90312.0,0.10865429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00087761,-1
1763567358.932906,1763567359309,90312.1,0.30591062,90312.2,0.12718926,90312.3,0.01205,90312.5,0.03631099,90312.6,1e-05,90312.0,0.10775429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00154,1
1763567359.033345,1763567359409,90312.1,0.30591062,90312.2,0.12718926,90312.3,0.01205,90312.5,0.03631099,90312.6,1e-05,90312.0,0.09275429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00154,1
1763567359.133705,1763567359509,90312.1,0.30591062,90312.2,0.04463111,90312.3,0.01205,90312.5,0.03631099,90312.6,1e-05,90312.0,0.09275429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00154,1
1763567359.232672,1763567359609,90312.1,0.30598021,90312.2,0.04478711,90312.3,0.012128,90312.4,0.03103051,90312.5,0.03638899,90312.0,0.09275429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00154,1
1763567359.33344,1763567359709,90312.1,0.30487294,90312.2,0.04478711,90312.3,0.012128,90312.4,0.03103051,90312.5,0.03638899,90312.0,0.09275429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.4341362,1763567359809,90312.1,0.04435234,90312.2,0.000156,90312.3,0.001078,90312.4,7.8e-05,90312.5,7.8e-05,90312.0,0.27763033,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.5347369,1763567359909,90312.1,0.10695234,90312.2,0.000156,90312.3,0.001078,90312.4,7.8e-05,90312.5,7.8e-05,90312.0,0.20733033,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.634961,1763567360009,90312.1,0.2053673,90312.2,0.000156,90312.3,0.001078,90312.4,7.8e-05,90312.5,7.8e-05,90312.0,0.0152384,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.733396,1763567360109,90312.1,0.11534371,90312.2,0.000156,90312.3,0.001078,90312.4,7.8e-05,90312.5,7.8e-05,90312.0,0.07855429,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.833915,1763567360209,90312.1,0.28473288,90312.2,0.000156,90312.3,0.001078,90312.4,7.8e-05,90312.5,0.03709543,90312.0,0.0002384,90311.9,0.0008774,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90312.1,0.00110727,1
1763567359.9351602,1763567360309,90312.0,0.75500497,90312.1,0.1018201,90312.2,0.000156,90312.3,0.101078,90312.4,7.8e-05,90311.9,0.00033207,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90311.5,0.00087771,90311.9,0.00054533,-1
1763567360.034891,1763567360409,90312.0,0.69441766,90312.1,0.1018981,90312.2,0.000156,90312.3,0.101078,90312.4,7.8e-05,90311.9,0.00015854,90311.8,8.836e-05,90311.7,0.00087779,90311.6,7.8e-05,90311.5,0.00087771,90311.9,0.00017353,-1
1763567360.1473658,1763567360509,90294.2,0.27111311,90294.4,0.09,90294.7,0.5316787,90294.8,0.09,90295.1,0.03562748,90294.1,0.00184798,90293.9,0.0008346,90293.7,0.00081702,90293.5,0.00079979,90293.4,0.00079969,90294.3,1.371e-05,-1
1763567360.2340102,1763567360609,90282.4,0.21176723,90283.8,0.60797327,90286.5,0.01041737,90286.7,0.10047133,90286.8,0.03983274,90282.3,0.00080021,90282.2,5.893e-05,90282.1,0.00080016,90282.0,0.00011076,90281.9,0.00080009,90283.7,1.071e-05,-1
1763567360.333258,1763567360709,90282.4,0.35859867,90283.2,0.01885,90283.3,0.26806944,90283.4,0.44001798,90283.5,0.16286123,90282.3,0.00081087,90282.2,5.893e-05,90282.1,0.00080016,90282.0,0.00011076,90281.9,0.00080009,90282.4,0.00013972,1
1763567360.435754,1763567360809,90274.9,0.0008004,90275.1,0.00080057,90275.3,0.00080022,90275.5,0.00080022,90275.7,0.00080011,90274.8,0.5787056,90274.0,0.1,90273.5,0.1,90273.4,0.1,90273.3,0.1,90273.5,0.0041,-1
1763567360.53399,1763567360909,90275.5,0.00080022,90275.7,0.00080011,90275.9,0.00080023,90276.1,0.00080031,90276.3,0.00080034,90275.4,0.52825663,90275.3,0.1,90275.2,0.1,90275.1,0.1,90275.0,0.15018,90275.3,0.00038231,1
1763567360.634228,1763567361009,90275.5,0.00080022,90275.7,0.00080011,90275.9,0.00080023,90276.1,0.00080031,90276.3,0.00080034,90275.4,0.52423606,90275.3,0.20453172,90275.2,0.1,90275.1,0.1,90275.0,0.16278,90275.3,0.00038231,1
1763567360.735809,1763567361109,90276.5,0.00080029,90276.7,0.00080011,90277.0,0.0008,90277.2,0.00079975,90277.4,0.00079969,90276.4,0.45148078,90276.0,0.16193831,90275.9,0.21416138,90275.8,0.1,90275.7,0.15982982,90276.3,0.00080034,1
1763567360.8342028,1763567361209,90276.5,0.00080029,90276.7,0.00080011,90277.0,0.0008,90277.2,0.00079975,90277.4,0.00079969,90276.4,0.45154679,90276.0,0.16193831,90275.9,0.21416138,90275.8,0.1,90275.7,0.15982982,90276.3,0.00080034,1
1763567360.933981,1763567361309,90276.5,0.00080029,90276.7,0.00080011,90277.0,0.0008,90277.2,0.00079975,90277.4,0.00079969,90276.4,0.52184679,90276.0,0.17453831,90275.9,0.21416138,90275.8,0.1,90275.7,0.15982982,90276.3,0.00080034,1
1763567361.032655,1763567361409,90290.1,0.00207859,90290.3,0.00080021,90290.5,0.00080021,90290.7,0.00080034,90290.9,0.0008004,90290.0,0.43822611,90289.9,0.15982043,90288.0,0.13990203,90287.0,0.0664,90284.6,0.0664,90289.9,0.00080009,1
1763567361.1342158,1763567361509,90290.1,0.00207859,90290.3,0.00080021,90290.5,0.00080021,90290.7,0.00080034,90290.9,0.0008004,90290.0,0.45160935,90289.9,0.15982043,90288.1,0.00044308,90288.0,0.17036219,90287.6,0.14806094,90289.9,0.00080009,1
1763567361.2352698,1763567361609,90295.5,0.00079971,90295.6,7.8e-05,90295.7,0.00087779,90295.8,7.8e-05,90295.9,0.0008774,90295.4,0.36399934,90295.2,0.82601705,90295.1,0.09635473,90295.0,0.1246,90294.8,0.1,90295.4,0.05231,-1
1763567361.3350122,1763567361709,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.0126,90297.2,0.48019202,90297.1,0.11753466,90297.0,0.1,90296.6,0.1,90296.5,0.00015775,90297.1,7.799e-05,1
1763567361.4337332,1763567361809,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.0126,90297.2,0.50105202,90297.1,0.11753466,90297.0,0.1,90296.6,0.1,90296.4,0.17134874,90297.1,7.799e-05,1
1763567361.534952,1763567361909,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.0126,90297.2,0.42082041,90297.1,0.11753466,90297.0,0.1,90296.6,0.1,90296.4,0.17134874,90297.1,7.799e-05,1
1763567361.644831,1763567362009,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.0126,90297.2,0.42082041,90297.1,0.12144011,90297.0,0.1,90296.6,0.1,90296.4,0.17134874,90297.1,7.799e-05,1
1763567361.73327,1763567362109,90297.3,0.02079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.2638588,90296.4,0.07142674,90296.3,7.8e-05,90296.2,7.8e-05,90296.1,7.8e-05,90297.1,7.799e-05,1
1763567361.838135,1763567362209,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,1e-05,90297.2,0.37894174,90296.5,0.04267535,90296.4,0.07142674,90296.3,7.8e-05,90296.2,7.8e-05,90297.1,7.799e-05,1
1763567361.933247,1763567362309,90297.3,0.00079932,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.28447974,90296.4,0.07142674,90296.3,7.8e-05,90296.2,7.8e-05,90296.1,7.8e-05,90297.1,7.799e-05,1
1763567362.034184,1763567362409,90296.5,0.41569794,90297.0,0.0126,90297.3,0.09705932,90297.5,0.00080002,90297.7,0.00079993,90296.4,0.0864752,90296.3,7.8e-05,90296.2,7.8e-05,90296.1,7.8e-05,90296.0,7.8e-05,90297.2,4.88e-05,-1
1763567362.1344829,1763567362509,90295.5,0.33176528,90295.8,0.092,90296.0,0.0126,90296.2,0.19371251,90296.5,0.093,90295.4,0.001,90294.1,3.183e-05,90294.0,0.0126,90293.0,0.0126,90292.8,1e-05,90295.6,7.8e-05,-1
1763567362.232022,1763567362609,90292.1,0.16089488,90292.8,1e-05,90293.0,0.0126,90294.9,0.01984732,90295.0,0.0126,90292.0,0.11935347,90291.0,0.0126,90290.0,0.0126,90289.1,0.00079938,90288.9,0.00079957,90292.0,1.108e-05,-1
1763567362.333217,1763567362709,90292.1,0.11190488,90292.8,1e-05,90293.0,0.0126,90294.9,0.01984732,90295.0,0.0126,90292.0,0.11935347,90291.0,0.0126,90290.0,0.0126,90289.1,0.00079938,90288.9,0.00079957,90292.1,0.04,1
1763567362.432099,1763567362809,90293.0,0.00263155,90294.0,0.0126,90295.0,0.0126,90296.0,0.0126,90296.1,7.8e-05,90292.9,0.52217069,90292.8,1e-05,90292.7,0.1,90292.0,0.14740704,90291.0,0.0126,90293.0,0.00856159,1
1763567362.535167,1763567362909,90295.0,0.01785784,90295.6,7.8e-05,90295.7,7.8e-05,90295.8,7.8e-05,90295.9,7.8e-05,90294.9,0.19239042,90294.0,0.0126,90293.2,0.0269248,90293.0,0.0126,90292.9,0.1,90294.0,0.00075569,1
1763567362.636383,1763567363009,90296.5,0.00107797,90297.3,0.00260062,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90296.4,0.72277084,90296.3,0.1,90296.0,0.0126,90295.9,0.15480233,90295.8,0.02692401,90296.4,7.8e-05,1
1763567362.743864,1763567363109,90296.5,0.0159128,90297.0,0.0126,90297.3,0.00260062,90297.5,0.00080002,90297.7,0.00079993,90296.4,0.33202495,90296.0,0.0126,90295.8,0.02692401,90295.0,0.0126,90294.9,0.0269243,90296.5,0.00016517,1
1763567362.8329458,1763567363209,90296.5,0.00083483,90297.3,0.00260062,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90296.4,0.57016345,90296.1,0.06900816,90296.0,0.1126,90295.9,0.1,90295.8,0.12692401,90296.5,0.00016517,1
1763567362.9324641,1763567363309,90297.3,0.00253402,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,1e-05,90297.2,0.72343128,90296.6,0.25747608,90296.4,0.10101766,90296.2,0.1,90296.1,0.1,90297.3,6.66e-05,1
1763567363.033222,1763567363409,90297.3,0.00253402,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,1e-05,90297.2,0.72343128,90296.7,0.22265078,90296.6,0.12692377,90296.4,0.101,90296.3,0.000156,90297.3,6.66e-05,1
1763567363.133774,1763567363509,90297.3,0.00253402,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,1e-05,90297.2,0.72896828,90296.7,0.22265078,90296.6,0.12692377,90296.4,0.101,90296.3,0.000156,90297.3,6.66e-05,1
1763567363.2325602,1763567363609,90297.3,0.00253402,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,1e-05,90297.2,0.72497523,90296.7,0.22265078,90296.6,0.12692377,90296.4,0.101078,90296.3,7.8e-05,90297.3,6.66e-05,1
1763567363.332649,1763567363709,90297.3,0.17830472,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.3063557,90296.6,0.02692377,90296.4,0.001078,90296.3,7.8e-05,90296.2,7.8e-05,90297.3,6.66e-05,1
1763567363.433398,1763567363809,90297.3,0.08667808,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.24327,90296.6,0.02692377,90296.4,0.001078,90296.3,7.8e-05,90296.2,7.8e-05,90297.3,6.66e-05,1
1763567363.5336819,1763567363909,90297.3,0.04183402,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.25072711,90296.6,0.02692377,90296.4,0.001078,90296.3,7.8e-05,90296.2,7.8e-05,90297.3,6.66e-05,1
1763567363.63255,1763567364009,90297.3,0.08876929,90297.5,0.00080002,90297.7,0.00079993,90297.9,0.00080009,90298.0,0.01261,90297.2,0.015,90296.6,0.02692377,90296.4,0.001078,90296.3,7.8e-05,90296.2,7.8e-05,90297.3,6.66e-05,1
1763567363.733163,1763567364109,90300.7,0.00080011,90300.9,7.797e-05,90301.0,0.0008,90301.2,0.00079975,90301.4,0.00079969,90300.6,0.36882084,90300.4,0.13558202,90299.9,0.00886,90299.8,0.05302,90299.6,0.1139,90300.5,0.00080029,1
1763567363.8335779,1763567364209,90304.9,0.00087754,90305.1,0.00079938,90305.3,0.00079932,90305.5,0.00080002,90305.7,0.00079993,90304.8,0.32379726,90304.7,0.1,90304.5,0.17118797,90304.0,0.1126,90303.0,0.0126,90304.8,1.5e-05,1
1763567363.933275,1763567364309,90304.9,0.27656187,90305.0,0.0126,90305.1,0.00079938,90305.3,0.00079932,90305.5,0.00080002,90304.8,0.06629099,90304.1,0.02987173,90304.0,0.0126,90303.2,0.03507865,90303.0,0.0126,90304.8,0.2,-1
1763567364.035553,1763567364409,90297.6,0.14378156,90298.0,0.0126,90299.0,0.0126,90300.0,0.0126,90302.0,0.0126,90297.5,0.31141586,90297.0,0.0126,90296.7,0.00169595,90296.5,0.00079943,90296.4,7.8e-05,90302.0,0.0126,-1
1763567364.1336682,1763567364509,90298.0,0.1029,90299.0,0.0126,90300.0,0.0126,90302.0,0.0126,90303.2,1e-05,90297.9,0.16960528,90297.6,0.07605096,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90302.0,0.0126,-1
1763567364.233079,1763567364609,90298.0,0.10552665,90299.0,0.0126,90300.0,0.0126,90302.0,0.0126,90303.2,1e-05,90297.9,0.13402307,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90302.0,0.0126,-1
1763567364.3346229,1763567364709,90297.6,0.29497182,90297.9,0.1,90298.0,0.11261,90299.0,0.0126,90300.0,0.0126,90297.5,0.02990918,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90296.5,0.00079943,90297.9,6.307e-05,-1
1763567364.476012,1763567364809,90298.0,0.1499,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.40781313,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90297.9,6.307e-05,-1
1763567364.533325,1763567364909,90298.0,0.21370267,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.12297397,90297.5,0.02987393,90297.4,0.00054149,90296.7,0.03677712,90296.5,0.00079943,90297.9,6.307e-05,-1
1763567364.632864,1763567365009,90298.0,0.11369558,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.12297397,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90297.9,6.307e-05,-1
1763567364.734852,1763567365109,90298.0,0.07393,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.19327397,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90297.9,6.307e-05,-1
1763567364.8323672,1763567365209,90298.0,0.05087208,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.20200643,90297.5,0.02987393,90297.4,0.00054149,90297.1,0.04162599,90297.0,0.0126,90297.9,0.00012754,-1
1763567364.9339259,1763567365309,90298.0,0.07318536,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90301.9,0.01605989,90297.9,0.13170643,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90297.9,0.00012754,-1
1763567365.032963,1763567365409,90298.0,0.05817207,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90301.7,0.00728317,90297.9,0.20200643,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90296.7,0.03677712,90297.9,0.00012754,-1
1763567365.1346822,1763567365509,90298.0,0.05087208,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90301.9,0.01605989,90297.9,0.20200643,90297.6,0.04049657,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90297.9,0.00012754,-1
1763567365.232944,1763567365609,90298.0,0.05087208,90299.0,0.0126,90300.0,0.0126,90300.3,0.001,90302.0,0.0126,90297.9,0.20200643,90297.6,0.04049657,90297.5,0.02987393,90297.4,0.00054149,90297.0,0.0126,90297.9,0.00012754,-1
1763567365.3347719,1763567365709,90300.0,0.11641505,90300.3,0.001,90301.0,0.0126,90302.0,0.0126,90303.2,1e-05,90299.9,0.37178022,90299.0,0.0126,90298.1,0.05949311,90298.0,0.1,90297.9,0.00886,90297.9,0.00012754,-1
1763567365.4334788,1763567365809,90300.0,0.00491505,90300.3,0.001,90303.2,1e-05,90304.9,0.00079957,90305.0,0.0126,90299.9,0.38692286,90299.0,0.0126,90298.2,0.03421043,90298.1,0.05949311,90298.0,0.1,90297.9,0.00012754,-1
1763567365.5330281,1763567365909,90312.8,7.8e-05,90312.9,0.00087757,90313.0,7.8e-05,90313.1,0.00087738,90313.2,7.8e-05,90312.7,0.43387541,90312.6,0.00622103,90312.4,0.0989,90312.3,0.18225148,90312.0,0.0126,90312.7,0.00087752,1
1763567365.64195,1763567366009,90328.1,0.00079961,90328.3,0.00324957,90328.5,0.00079943,90328.7,0.00079952,90328.9,0.00079957,90327.2,0.03454,90323.8,0.03454,90323.4,0.3290392,90323.2,0.07651769,90321.9,0.12281447,90327.9,0.0007994,1
1763567365.7355268,1763567366109,90328.5,0.06829516,90328.7,0.00079952,90328.9,0.00079957,90329.1,0.00079938,90329.3,0.00079932,90328.4,0.36339651,90328.3,0.08611804,90328.2,0.00022154,90328.0,0.09286542,90327.8,0.01170179,90328.5,0.00200484,1
1763567365.835381,1763567366209,90328.5,0.08442902,90328.7,0.00079952,90328.9,0.00079957,90329.0,0.0126,90329.1,0.00079938,90328.4,0.46172198,90328.3,0.02724292,90328.2,0.00022154,90328.0,0.04268542,90327.8,0.01170179,90328.5,0.00200484,1
1763567365.934697,1763567366309,90328.5,0.09493264,90328.7,0.00079952,90328.9,0.00079957,90329.0,0.0126,90329.1,0.00079938,90328.4,0.17020469,90328.0,0.02986388,90327.8,0.01170179,90327.2,0.03606936,90326.0,0.0126,90328.5,0.00200484,1
1763567366.034264,1763567366409,90320.6,0.12460243,90321.2,0.1,90323.6,0.00836129,90323.9,0.1,90324.5,0.00089619,90320.5,0.03726755,90320.3,0.00079957,90320.1,0.00079961,90320.0,0.0126,90319.9,0.0007994,90323.8,7.795e-05,-1
1763567366.134037,1763567366509,90320.6,0.22723809,90321.0,1e-05,90321.2,0.1,90323.0,0.0126,90323.9,0.1,90320.5,0.08847982,90320.3,0.00079957,90320.1,0.00079961,90320.0,0.0126,90319.9,0.0007994,90323.8,7.795e-05,-1
1763567366.2377799,1763567366609,90320.6,0.04905824,90321.0,1e-05,90323.0,0.0126,90324.5,0.00089619,90325.4,0.001,90320.5,0.27304803,90320.3,0.00079957,90320.1,0.00079961,90320.0,0.0126,90319.9,0.0007994,90320.5,4.984e-05,-1
1763567366.332493,1763567366709,90324.5,0.00354174,90325.4,0.001,90325.6,1e-05,90327.0,0.0126,90328.7,0.0300087,90324.4,0.33759843,90321.8,0.11101454,90321.7,0.08163579,90321.1,0.0023473,90320.9,0.16930136,90324.4,0.00021413,-1
1763567366.432149,1763567366809,90324.5,0.19389915,90325.4,0.001,90325.6,1e-05,90327.0,0.0126,90328.3,0.0083939,90324.4,0.1842012,90322.0,0.00229589,90321.8,0.02991119,90321.7,0.08163579,90320.5,0.00174959,90324.4,0.00021413,-1
1763567366.536321,1763567366909,90321.8,0.33497921,90322.0,0.1126,90324.1,0.26981576,90324.2,0.10808137,90324.4,0.132,90321.7,0.03417535,90320.5,0.00174959,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90324.4,0.1691812,-1
1763567366.641334,1763567367009,90321.8,0.33497921,90321.9,0.25249453,90322.0,0.1126,90324.1,0.1,90324.2,0.1,90321.7,0.01505429,90320.5,0.00174959,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90321.7,0.01978,-1
1763567366.735281,1763567367109,90321.0,0.00088892,90322.0,0.0126,90323.0,0.0126,90324.1,0.1,90324.5,0.00085084,90320.9,0.23449945,90320.6,0.06857862,90320.5,0.01060959,90320.3,0.00079957,90320.1,0.00079961,90321.0,1.108e-05,1
1763567366.833856,1763567367209,90321.0,0.21148892,90322.0,0.0126,90322.8,0.00787078,90323.0,0.0126,90323.9,0.00814711,90320.9,0.1026555,90320.6,0.06857862,90320.5,0.00174959,90320.3,0.00079957,90320.1,0.00079961,90321.0,1.108e-05,1
1763567366.933401,1763567367309,90321.0,0.11148892,90322.0,0.0126,90322.8,0.00787078,90323.0,0.0126,90323.9,0.00814711,90320.9,0.1026555,90320.6,0.06857862,90320.5,0.00174959,90320.3,0.00079957,90320.1,0.00079961,90321.0,1.108e-05,1
1763567367.0339,1763567367409,90320.6,0.43351483,90321.0,0.11261,90322.0,0.1126,90323.0,0.1126,90324.1,0.1,90320.5,0.11477555,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90319.7,0.03492158,90320.6,0.00221433,1
1763567367.134017,1763567367509,90320.6,0.43355374,90321.0,0.11261,90322.0,0.1126,90323.0,0.1126,90324.1,0.1,90320.5,0.11477555,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90319.7,0.03492158,90320.6,0.00221433,1
1763567367.2324538,1763567367609,90320.6,0.43357081,90321.0,0.11261,90322.0,0.1126,90323.0,0.1126,90324.1,0.1,90320.5,0.11477555,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90319.7,0.03492158,90320.6,0.00221433,1
1763567367.334184,1763567367709,90320.6,0.50898757,90320.8,0.29866233,90320.9,0.092,90321.0,0.11261,90322.0,0.1126,90320.5,0.00177555,90320.3,0.00079957,90320.1,0.00079961,90319.9,0.0007994,90319.7,0.00079979,90320.6,0.00221433,1
1763567367.434886,1763567367809,90310.4,0.37032645,90310.5,0.03503051,90311.0,0.0126,90311.9,0.00801754,90312.0,0.0126,90310.3,0.00082066,90310.1,0.00079988,90309.9,0.00079983,90309.7,0.00079978,90309.5,0.00079979,90310.5,0.00079969,-1
1763567367.536075,1763567367909,90299.1,0.18454239,90300.0,0.012,90300.1,0.1,90300.6,1e-05,90302.0,0.1126,90299.0,0.10794135,90298.3,0.00080021,90298.1,0.00080016,90297.9,0.01168896,90297.7,0.00079993,90298.5,0.00080021,-1
1763567367.633878,1763567368009,90296.2,0.23988109,90296.3,0.1,90297.0,0.22842698,90297.4,0.1,90298.8,0.00821801,90296.1,0.00089173,90296.0,0.001078,90295.9,0.0008774,90295.8,7.8e-05,90295.7,0.00087779,90296.2,7.8e-05,-1
1763567367.735086,1763567368109,90286.5,0.0703,90288.8,0.098,90293.0,0.13223866,90293.1,0.13955332,90294.3,0.00079963,90286.3,0.1253959,90286.2,0.01214286,90286.1,0.00079988,90285.9,0.00079983,90285.7,0.00079978,90286.2,0.00618725,-1
1763567367.833915,1763567368209,90286.4,0.0168594,90287.0,0.0126,90288.0,0.0126,90289.0,0.0126,90289.5,0.001,90286.3,0.32008992,90286.1,0.00079988,90285.9,0.00079983,90285.7,0.00079978,90285.5,0.00079979,90286.2,0.00618725,-1
